Tamanho da lista,Tempo Médio (s),Lista Ordenada
1500,0.00030004000291228294,Desordenada
2000,0.0004135099588893354,Desordenada
3000,0.00043978998437523844,Desordenada
500,8.574000094085932e-05,Desordenada
1000,0.00016468997346237303,Desordenada
1500,0.000288159993942827,Desordenada
2000,0.00034057998564094303,Desordenada
3000,0.0005846600048244,Desordenada
500,9.604999795556068e-05,Desordenada
1000,0.00018446999602019786,Desordenada
1500,0.0002608299837447703,Desordenada
2000,0.00034199999645352365,Desordenada
3000,0.0005331299849785865,Desordenada
500,7.615999784320593e-05,Desordenada
1000,0.00016789002111181617,Desordenada
1500,0.0002292000106535852,Desordenada
2000,0.00036640999605879186,Desordenada
3000,0.0005430800025351346,Desordenada
500,8.315999293699861e-05,Desordenada
1000,0.00020264999475330114,Desordenada
1500,0.00024392998311668635,Desordenada
2000,0.0004925699904561043,Desordenada
3000,0.0005607599974609912,Desordenada
500,7.791001116856933e-05,Desordenada
1000,0.00017914001364260912,Desordenada
1500,0.0002707600127905607,Desordenada
2000,0.00033717001788318156,Desordenada
3000,0.0005153800011612475,Desordenada
500,9.31600108742714e-05,Desordenada
1000,0.00016335002146661282,Desordenada
1500,0.0002608299953863025,Desordenada
2000,0.0003901200136169791,Desordenada
3000,0.0005906400037929416,Desordenada
500,6.927996873855591e-05,Desordenada
1000,0.00018084998009726405,Desordenada
1500,0.0002983999904245138,Desordenada
2000,0.00033253999426960943,Desordenada
3000,0.0006062299944460392,Desordenada
500,8.973998483270406e-05,Desordenada
1000,0.0001919199828989804,Desordenada
1500,0.0002528900047764182,Desordenada
2000,0.00037926998920738696,Desordenada
3000,0.0005550500121898949,Desordenada
500,8.937000529840589e-05,Desordenada
1000,0.00015380000695586205,Desordenada
1500,0.0002888300106860697,Desordenada
2000,0.0003774699871428311,Desordenada
3000,0.0006565400282852352,Desordenada
500,7.62299750931561e-05,Desordenada
1000,0.0001779500162228942,Desordenada
1500,0.00023215002147480845,Desordenada
2000,0.0003333199885673821,Desordenada
3000,0.000594269996508956,Desordenada
500,8.799998322501778e-05,Desordenada
1000,0.00016214000061154366,Desordenada
1500,0.00029989000177010894,Desordenada
2000,0.00047771998215466737,Desordenada
3000,0.0006772999768145382,Desordenada
500,7.651000050827861e-05,Desordenada
1000,0.0001588899875059724,Desordenada
1500,0.00024331000167876482,Desordenada
2000,0.00034234002232551574,Desordenada
3000,0.0005011599976569414,Desordenada
500,9.309999877586961e-05,Desordenada
1000,0.00019112001173198222,Desordenada
1500,0.00021757999202236532,Desordenada
2000,0.00033277003094553945,Desordenada
3000,0.0005549399997107684,Desordenada
500,8.742999052628875e-05,Desordenada
1000,0.0001790100010111928,Desordenada
1500,0.00031655000057071445,Desordenada
2000,0.00037598001072183254,Desordenada
3000,0.0006103999679908156,Desordenada
500,9.105999488383532e-05,Desordenada
1000,0.00017355999443680048,Desordenada
1500,0.00028828001813963056,Desordenada
2000,0.0004068099893629551,Desordenada
3000,0.0004601400229148567,Desordenada
500,8.774998132139444e-05,Desordenada
1000,0.00021864997688680887,Desordenada
1500,0.0002671099966391921,Desordenada
2000,0.0003603300079703331,Desordenada
3000,0.0006122000049799681,Desordenada
500,9.769999887794256e-05,Desordenada
1000,0.0001839200034737587,Desordenada
1500,0.0002801900263875723,Desordenada
2000,0.00034381999867036936,Desordenada
3000,0.0005124400020577013,Desordenada
500,8.399998769164086e-05,Desordenada
1000,0.00017713999841362238,Desordenada
1500,0.00028170001460239293,Desordenada
2000,0.00033740000799298286,Desordenada
3000,0.0005531600094400346,Desordenada
500,8.998997509479523e-05,Desordenada
1000,0.00017506001750007273,Desordenada
1500,0.0002554300124756992,Desordenada
2000,0.00031598000787198545,Desordenada
3000,0.0005605799960903823,Desordenada
500,7.6519965659827e-05,Desordenada
1000,0.00016644999850541354,Desordenada
1500,0.00030779001535847784,Desordenada
2000,0.0003380300127901137,Desordenada
3000,0.0005405999952927231,Desordenada
500,8.850002195686102e-05,Desordenada
1000,0.0001892500091344118,Desordenada
1500,0.0002825400093570352,Desordenada
2000,0.0003539699944667518,Desordenada
3000,0.0005855900119058788,Desordenada
500,7.959997747093439e-05,Desordenada
1000,0.0001778199803084135,Desordenada
1500,0.00023527001030743122,Desordenada
2000,0.00041258999845013024,Desordenada
3000,0.00046746002044528723,Desordenada
500,8.710999973118305e-05,Desordenada
1000,0.00016605997225269676,Desordenada
1500,0.00027052998775616287,Desordenada
2000,0.0003958900226280093,Desordenada
3000,0.0005098699941299856,Desordenada
500,7.355001289397479e-05,Desordenada
1000,0.00018126999493688344,Desordenada
1500,0.00033461999846622347,Desordenada
2000,0.0003202799940481782,Desordenada
3000,0.0005840400117449462,Desordenada
500,8.241002215072512e-05,Desordenada
1000,0.0001851100125350058,Desordenada
1500,0.000290089996997267,Desordenada
2000,0.000396640005055815,Desordenada
3000,0.0005125400144606829,Desordenada
500,8.963998407125473e-05,Desordenada
1000,0.0001981900306418538,Desordenada
1500,0.0002873800112865865,Desordenada
2000,0.0003763900022022426,Desordenada
3000,0.000597659987397492,Desordenada
500,8.984002051874996e-05,Desordenada
1000,0.00015588001115247608,Desordenada
1500,0.00027234998997300864,Desordenada
2000,0.00031135999597609043,Desordenada
3000,0.0006231400067918003,Desordenada
500,0.00011122002033516764,Desordenada
1000,0.00015979999443516135,Desordenada
1500,0.0002712099929340184,Desordenada
2000,0.0003435899969190359,Desordenada
3000,0.0005269699962809682,Desordenada
500,9.15299984626472e-05,Desordenada
1000,0.00018766000866889953,Desordenada
1500,0.00029896998312324287,Desordenada
2000,0.0003803200204856694,Desordenada
3000,0.0004675400094129145,Desordenada
500,0.00010338999563828111,Desordenada
1000,0.00017108001047745348,Desordenada
1500,0.0002636299701407552,Desordenada
2000,0.0003712699981406331,Desordenada
3000,0.0005567899905145168,Desordenada
500,9.097999427467584e-05,Desordenada
1000,0.00016803001053631306,Desordenada
1500,0.0002181599964387715,Desordenada
2000,0.00041595998918637634,Desordenada
3000,0.0004834699910134077,Desordenada
500,7.932999869808555e-05,Desordenada
1000,0.00016694997902959584,Desordenada
1500,0.00023666997440159322,Desordenada
2000,0.0003622000222094357,Desordenada
3000,0.00048633000114932655,Desordenada
500,7.783001055940985e-05,Desordenada
1000,0.00018037999980151652,Desordenada
1500,0.00025888001546263694,Desordenada
2000,0.00039656999288126824,Desordenada
3000,0.0005067800055257976,Desordenada
500,8.656001882627607e-05,Desordenada
1000,0.00018389001488685607,Desordenada
1500,0.0002989199827425182,Desordenada
2000,0.00047850001137703655,Desordenada
3000,0.0005930400104261935,Desordenada
500,9.072000393643976e-05,Desordenada
1000,0.00014614997198805212,Desordenada
1500,0.00023224999895319343,Desordenada
2000,0.00036854001227766276,Desordenada
3000,0.00047258997801691294,Desordenada
500,9.240000508725643e-05,Desordenada
1000,0.0001992899808101356,Desordenada
1500,0.00029911998426541687,Desordenada
2000,0.00032832997385412455,Desordenada
3000,0.0004990900051780045,Desordenada
500,8.243999909609556e-05,Desordenada
1000,0.0001699100132100284,Desordenada
1500,0.0002704600221477449,Desordenada
2000,0.00035186997847631575,Desordenada
3000,0.000562679988797754,Desordenada
500,9.933001128956676e-05,Desordenada
1000,0.0002167200087569654,Desordenada
1500,0.0002624500077217817,Desordenada
2000,0.0003219399834051728,Desordenada
3000,0.0004389400128275156,Desordenada
500,9.868000634014607e-05,Desordenada
1000,0.00019690998597070574,Desordenada
1500,0.0002356399898417294,Desordenada
2000,0.0003606599639169872,Desordenada
3000,0.0005345000070519745,Desordenada
500,9.17700119316578e-05,Desordenada
1000,0.00023227001074701547,Desordenada
1500,0.0002264800248667598,Desordenada
2000,0.0003473399905487895,Desordenada
3000,0.0005766000133007765,Desordenada
500,8.657999569550157e-05,Desordenada
1000,0.00015465999022126197,Desordenada
1500,0.00026737998705357314,Desordenada
2000,0.0003751400043256581,Desordenada
3000,0.0005958100082352757,Desordenada
500,9.038000134751201e-05,Desordenada
1000,0.00017183003947138787,Desordenada
1500,0.0002562499954365194,Desordenada
2000,0.0003790699876844883,Desordenada
3000,0.000546130002476275,Desordenada
500,8.69800103828311e-05,Desordenada
1000,0.00016463998472318053,Desordenada
1500,0.00025105999084189533,Desordenada
2000,0.00035499001387506723,Desordenada
3000,0.0005329600186087191,Desordenada
500,7.478002225980163e-05,Desordenada
1000,0.0001896999659948051,Desordenada
1500,0.00025897000450640916,Desordenada
2000,0.00033929997589439155,Desordenada
3000,0.0006276900065131485,Desordenada
500,9.132999693974852e-05,Desordenada
1000,0.0001616499968804419,Desordenada
1500,0.0002465600031428039,Desordenada
2000,0.0003375799977220595,Desordenada
3000,0.0005527100060135126,Desordenada
500,9.537000441923737e-05,Desordenada
1000,0.000189950002823025,Desordenada
1500,0.00029801002237945796,Desordenada
2000,0.00039702001959085464,Desordenada
3000,0.0004894400131888688,Desordenada
500,9.549000533297658e-05,Desordenada
1000,0.00016555998008698224,Desordenada
1500,0.00026364000514149665,Desordenada
2000,0.00033680001506581904,Desordenada
3000,0.00046135003212839366,Desordenada
500,9.220999199897051e-05,Desordenada
1000,0.0001690800068899989,Desordenada
1500,0.0002821600064635277,Desordenada
2000,0.0003502400009892881,Desordenada
3000,0.0005319000105373561,Desordenada
500,8.385000983253121e-05,Desordenada
1000,0.00022330001229420304,Desordenada
1500,0.00022505997912958264,Desordenada
2000,0.0002842100220732391,Desordenada
3000,0.0005166999879293143,Desordenada
500,8.904000278562308e-05,Desordenada
1000,0.00016138000646606087,Desordenada
1500,0.0002614400233142078,Desordenada
2000,0.0003399899695068598,Desordenada
3000,0.0005442000343464315,Desordenada
500,9.87699837423861e-05,Desordenada
1000,0.00020833000307902695,Desordenada
1500,0.00023547998862341046,Desordenada
2000,0.0002818900044076145,Desordenada
3000,0.0005954500054940581,Desordenada
500,8.317999308928847e-05,Desordenada
1000,0.00017565996386110784,Desordenada
1500,0.00024170998949557543,Desordenada
2000,0.00028432999970391394,Desordenada
3000,0.0005153299891389907,Desordenada
500,9.008002234622836e-05,Desordenada
1000,0.0001769700087606907,Desordenada
1500,0.00030517998384311796,Desordenada
2000,0.0003144599962979555,Desordenada
3000,0.0005679599940776825,Desordenada
500,8.603997994214297e-05,Desordenada
1000,0.00020442998502403497,Desordenada
1500,0.00024838998215273025,Desordenada
2000,0.0003118300111964345,Desordenada
3000,0.0005586199928075075,Desordenada
500,9.448000928387046e-05,Desordenada
1000,0.0001619600341655314,Desordenada
1500,0.0002904399996623397,Desordenada
2000,0.00038008998380973936,Desordenada
3000,0.0005486999871209264,Desordenada
500,8.035998325794935e-05,Desordenada
1000,0.00020156000973656774,Desordenada
1500,0.00022654001368209719,Desordenada
2000,0.000336019997484982,Desordenada
3000,0.0005049199797213077,Desordenada
500,6.804001750424505e-05,Desordenada
1000,0.00018982001347467303,Desordenada
1500,0.0002736200112849474,Desordenada
2000,0.0003652500221505761,Desordenada
3000,0.000602989993058145,Desordenada
500,7.616999791935087e-05,Desordenada
1000,0.00017410999862477183,Desordenada
1500,0.0002482699695974588,Desordenada
2000,0.0003994300146587193,Desordenada
3000,0.000588690023869276,Desordenada
500,0.0001512800110504031,Desordenada
1000,0.0002205200376920402,Desordenada
1500,0.00026341999182477593,Desordenada
2000,0.00039533000672236084,Desordenada
3000,0.0005166799644939601,Desordenada
500,8.30099917948246e-05,Desordenada
1000,0.0001908299629576504,Desordenada
1500,0.0002721800236031413,Desordenada
2000,0.0004071700037457049,Desordenada
3000,0.0005346799967810512,Desordenada
500,9.225000394508243e-05,Desordenada
1000,0.00017050999449566006,Desordenada
1500,0.000280630006454885,Desordenada
2000,0.00033980002626776695,Desordenada
3000,0.0005873799906112254,Desordenada
500,7.605000864714384e-05,Desordenada
1000,0.00017237999709323048,Desordenada
1500,0.0002835199935361743,Desordenada
2000,0.000312060012947768,Desordenada
3000,0.0006111399969086051,Desordenada
500,8.786999387666583e-05,Desordenada
1000,0.00019012000411748885,Desordenada
1500,0.00024349999148398638,Desordenada
2000,0.0003774700220674276,Desordenada
3000,0.000567009998485446,Desordenada
500,7.454000879079104e-05,Desordenada
1000,0.00019536998588591813,Desordenada
1500,0.00025511999847367407,Desordenada
